"size";"compares";"swaps";"time"
1100;10584;5928;0,18
1100;10503;5846;0,18
1100;10569;5923;0,18
1100;10541;5881;0,17
1100;10495;5855;0,18
1100;10613;6006;0,18
1100;10527;5871;0,18
1100;10628;6031;0,18
1100;10592;5942;0,18
1100;10701;6103;0,18
1100;10568;5940;0,18
1100;10697;6049;0,18
1100;10592;5934;0,18
1100;10564;5947;0,18
1100;10612;5977;0,18
1100;10548;5907;0,18
1100;10599;5931;0,18
1100;10559;5904;0,18
1200;11610;6581;0,19
1200;11586;6600;0,20
1200;11526;6514;0,19
1200;11581;6576;0,19
1200;11595;6600;0,20
1200;11638;6620;0,20
1200;11595;6587;0,20
1200;11622;6607;0,19
1200;11674;6652;0,19
1200;11600;6571;0,20
1200;11687;6677;0,20
1200;11620;6577;0,19
1200;11667;6633;0,20
1200;11691;6690;0,20
1200;11582;6576;0,20
1200;11604;6605;0,19
1200;11656;6636;0,19
1200;11577;6542;0,20
1200;11588;6584;0,20
1200;11588;6571;0,19
1200;11642;6639;0,20
1200;11776;6754;0,20
1200;11650;6626;0,20
1200;11528;6542;0,19
1200;11656;6636;0,20
1200;11694;6681;0,20
1200;11634;6608;0,20
1200;11646;6615;0,19
1200;11613;6602;0,19
1200;11690;6673;0,20
1200;11651;6607;0,20
1200;11687;6658;0,19
1200;11654;6664;0,20
1200;11628;6624;0,20
1200;11611;6593;0,20
1200;11674;6634;0,20
1200;11584;6547;0,19
1200;11764;6759;0,20
1200;11580;6553;0,20
1200;11638;6619;0,19
1200;11608;6602;0,19
1200;11615;6610;0,20
1200;11703;6719;0,20
1200;11631;6596;0,19
1200;11660;6675;0,19
1200;11699;6685;0,20
1200;11649;6621;0,20
1200;11666;6667;0,19
1200;11609;6560;0,19
1200;11649;6615;0,20
1200;11660;6647;0,19
1200;11641;6609;0,19
1200;11683;6678;0,20
1200;11525;6515;0,19
1200;11705;6733;0,19
1200;11680;6677;0,20
1200;11638;6622;0,20
1200;11668;6645;0,19
1200;11631;6629;0,19
